objectid,trail_name,surface_cat,use_cat,segment_length_miles,trail_width
54250,Bakerview Park,Paved,Hiking/Walking,0.108210586888255,10
54251,Bakerview Park,Paved,Hiking/Walking,0.14216523791935,10
54252,Bakerview Park,Paved,Hiking/Walking,0.038332713752289,10
54253,Trumpeter Trail,Paved,Hiking/Walking,0.00930389841933268,10
54254,Trumpeter Trail,Paved,Hiking/Walking,0.0399928966523673,10
54255,Trumpeter Trail,Paved,Hiking/Walking,0.0435564356309652,8
54256,Adams Court / Eaglemont Connector,Paved,Hiking/Walking,0.0310023068512846,4
54780,Everson Road Trail,Native/Dirt,Hiking/Walking,1.23775698477521,8
54782,Sehome Hill Arboretum,Other,Hiking/Walking,0.785667794690931,10
54783,Squalicum Creek Park,Other,Hiking/Walking,0.0806568117399049,3
54784,Fairhaven Park,Other,Hiking/Walking,0.0580437861722932,10
54785,Whatcom Falls Park,Other,Hiking/Walking,0.0153634857453583,10
54786,Maritime Heritage Park,Other,Hiking/Walking,0.0035989553334848,8
54787,Fairhaven Park,Other,Hiking/Walking,0.0713256695397675,6
54788,Right-of-Way Trails,Other,Hiking/Walking,0.0499115948671812,6
54789,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.0358927487295545,8
54790,Maritime Heritage Park,Other,Hiking/Walking,0.0266180656962759,8
54791,Galbraith Open Space,Other,Hiking/Walking,0.0195832555665796,3
54792,Big Rock Garden,Other,Hiking/Walking,0.0110320787443086,6
54793,Chuckanut Bay Open Space (North),Other,Hiking/Walking,0.116315710652401,4
54794,Civic Athletic Complex,Other,Hiking/Walking,0.0100045925025274,8
54795,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.959999310815007,2
54796,Laurel Neighborhood Park,Other,Hiking/Walking,0.0310592293260285,4
54797,Right-of-Way Trails,Other,Hiking/Walking,0.135009910021521,6
54798,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.091254936748728,10
54799,St. Clair Neighborhood Park,Other,Hiking/Walking,0.029085475656665902,6
54800,Fairhaven Park,Native/Dirt,Hiking/Walking,0.146464465326921,1
54801,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0842415942919961,2
54802,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0428941099032728,2
54803,Maritime Heritage Park,Other,Hiking/Walking,0.0698354169283078,10
54804,Lake Padden Park,Other,Hiking/Walking,0.0363896487693655,10
54805,Julianna Park,Other,Hiking/Walking,0.238903544005651,10
54806,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.170868759333844,2
54807,Railroad Greenway & Trail,Other,Hiking/Walking,0.116595305947797,10
54808,Lake Padden Park,Other,Hiking/Walking,0.588465876689662,10
54809,Samish Crest Open Space,Other,Hiking/Walking,0.238815295990601,4
54810,Whatcom Falls Park,Other,Hiking/Walking,0.00268220306600429,6
54811,Galbraith Open Space,Other,Hiking/Walking,0.104046362304982,8
54812,South Bay Trail,Other,Hiking/Walking,0.00776963779462543,10
54813,Cornwall Park,Other,Hiking/Walking,0.0438783567526949,3
54814,Right-of-Way Trails,Other,Hiking/Walking,0.0507321674573686,6
54815,Interurban Greenway & Trail,Other,Hiking/Walking,0.105351073496916,10
54816,Chuckanut Bay Open Space (South),Native/Dirt,Hiking/Walking,0.0158427792873667,3
54817,Whatcom Falls Park,Other,Hiking/Walking,0.782891351878068,10
54818,Lake Padden Park,Native/Dirt,Hiking/Walking,1.19257059736928,3
54819,Unofficial Trails-Park,Native/Dirt,Hiking/Walking,0.16198997413966,3
54820,Whatcom Falls Park,Other,Hiking/Walking,0.573284154237422,10
54821,Shuksan Meadows Neighborhood Park,Other,Hiking/Walking,0.0152337943423261,8
54822,Fairhaven Park,Native/Dirt,Hiking/Walking,0.146723765293736,2
54823,Fouts Neighborhood Park,Other,Hiking/Walking,0.0549352096486527,6
54824,Cornwall Park,Other,Hiking/Walking,0.0197574983522032,10
54825,Railroad Greenway & Trail,Other,Hiking/Walking,0.103105174413527,10
54827,Galbraith Open Space,Other,Hiking/Walking,0.125665080653013,10
54828,Post Point Treatment Plant Open Space Trails,Other,Hiking/Walking,0.125768531343782,6
54829,Chuckanut Mountain,Other,Hiking/Walking,0.0625821117802327,3
54830,Interurban Greenway & Trail,Native/Dirt,Hiking/Walking,0.380637451263991,3
54831,Railroad Greenway & Trail,Other,Hiking/Walking,0.079460128584793,10
54832,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0158535844279854,1
54833,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.21936958708342,2
54834,Waypoint Park,Other,Hiking/Walking,0.0453306143551242,6
54835,Lake Padden Park,Other,Hiking/Walking,0.0147345840336681,6
54836,Cornwall Park,Other,Hiking/Walking,0.00155770262053969,10
54837,Chuckanut Mountain,Other,Hiking/Walking,0.129781972934572,3
54838,Whatcom Falls Park,Other,Hiking/Walking,0.0652489369019343,10
54839,Railroad Greenway & Trail,Other,Hiking/Walking,0.110603030007162,10
54840,Klipsun Greenway & Trail,Other,Hiking/Walking,0.0323665103638524,6
54841,Waypoint Park Trails,Other,Hiking/Walking,0.0150487787672362,6
54842,Sehome Hill Arboretum,Other,Hiking/Walking,0.00708835112131682,10
54843,Whatcom Falls Park,Other,Hiking/Walking,0.072975689573904,6
54844,Klipsun,Other,Hiking/Walking,0.0715729227308522,10
54845,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0259274453047152,2
54846,Cornwall Tot Lot,Other,Hiking/Walking,0.0447353829706148,5
54847,Sunset Gardens Easement,Native/Dirt,Hiking/Walking,0.0368941639154079,3
54848,Whatcom Creek Trail,Other,Hiking/Walking,0.0778909138031663,6
54850,Riley Open Space,Native/Dirt,Hiking/Walking,0.167739143951937,3
54851,Maritime Heritage Park,Other,Hiking/Walking,0.00736180891416217,10
54852,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.128598384063935,2
54853,Woodstock Farm,Native/Dirt,Hiking/Walking,0.0851955597146566,3
54854,Fairhaven Park,Native/Dirt,Hiking/Walking,0.350119207751387,2
54855,Roosevelt Park,Other,Hiking/Walking,0.0202626205509514,6
54856,Lake Padden Park,Native/Dirt,Hiking/Walking,0.169249776094811,3
54857,Railroad,Other,Hiking/Walking,0.0474499861213104,6
54858,Northridge Park,Other,Hiking/Walking,0.134683004818216,8
54859,Whatcom Creek Trail,Other,Hiking/Walking,0.0270670539111737,5
54860,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0136886684447424,2
54861,Cornwall Park,Native/Dirt,Hiking/Walking,0.124683742473559,3
54862,Big Rock Garden,Other,Hiking/Walking,0.0261579138194272,6
54863,Railroad Trail,Other,Hiking/Walking,0.0340607129050338,6
54865,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0924026799904247,2
54868,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.454511574280562,2
54869,Cornwall Park,Other,Hiking/Walking,0.065870954681447,6
54870,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0673792939130151,3
54871,Maritime Heritage Park,Other,Hiking/Walking,0.014584366624786,10
54872,Klipsun,Other,Hiking/Walking,0.0173668580436298,6
54873,Waypoint Park,Other,Hiking/Walking,0.0356119683015229,6
54874,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0510589640062272,3
54875,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0198814945432367,8
54876,Elizabeth Park,Other,Hiking/Walking,0.0666243298936838,6
54877,Waypoint Park,Other,Hiking/Walking,0.0440213404353967,6
54878,Lake Padden Park,Other,Hiking/Walking,0.0629908852625541,10
54880,Lake Padden Park,Other,Hiking/Walking,0.0262655874232167,6
54881,Birchwood Neighborhood Park,Other,Hiking/Walking,0.0159733657308251,6
54882,Little Squalicum Park,Other,Hiking/Walking,0.0153233422133603,10
54883,Boulevard Park,Other,Hiking/Walking,0.00518243357659056,10
54885,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.214471398111926,2
54886,WWU,Other,Hiking/Walking,0.0688444053915531,20
54887,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0156243134742209,8
54888,Padden Gorge,Other,Hiking/Walking,0.102731542724358,10
54889,Maritime Heritage Park,Other,Hiking/Walking,0.0107891361407642,10
54890,19th Street Stairs,Wood/Boardwalk,Hiking/Walking,0.0334436273770472,4
54891,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0347704785882693,1
54893,Railroad Greenway & Trail,Other,Hiking/Walking,0.0989582015507679,10
54895,Whatcom Falls Park,Other,Hiking/Walking,0.0384312147432115,10
54896,Birch Street Private Open Space,Native/Dirt,Hiking/Walking,0.421995702889341,3
54897,Lake Padden Park,Native/Dirt,Hiking/Walking,0.90656175821914,3
54898,Maritime Heritage Park,Wood/Boardwalk,Hiking/Walking,0.153492974423584,10
54899,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00741140224885662,10
54900,Pacific View Open Space,Other,Hiking/Walking,0.0970931621077323,6
54902,Whatcom Falls Park,Other,Hiking/Walking,0.351769947864321,10
54903,Fairhaven Park,Native/Dirt,Hiking/Walking,0.103902829843506,2
54904,Arroyo Nature Area,Other,Hiking/Walking,0.072325398250976,6
54905,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.0310088827716443,2
54906,Boulevard Park,Native/Dirt,Hiking/Walking,0.0318767843052523,3
54907,Maplewood / Mcleod,Other,Hiking/Walking,0.0946116823712591,10
54908,Lake Padden Park,Other,Hiking/Walking,0.0490432109683995,6
54909,Railroad Greenway & Trail,Other,Hiking/Walking,0.0996660003346035,6
54910,Sunnyland Neighborhood Park,Other,Hiking/Walking,0.0585846866606683,6
54911,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0246145738014234,10
54912,Interurban-County,Other,Hiking/Walking,0.120259424753812,10
54913,Railroad Greenway & Trail,Other,Hiking/Walking,0.0600690260759127,10
54914,Right-of-Way Trails,Native/Dirt,Hiking/Walking,0.0976374453506273,2
54915,Lake Padden Park,Other,Hiking/Walking,0.11839738686551,8
54916,Lake Padden Park,Other,Hiking/Walking,0.015493748512392,6
54917,Chuckanut Mountain,Other,Hiking/Walking,0.040648268745148,4
54918,Fairhaven Park,Native/Dirt,Hiking/Walking,0.16089082870128,2
54919,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.135758866654971,2
54920,Lake Padden Park,Native/Dirt,Hiking/Walking,0.409694498387858,3
54921,Little Squalicum Park,Other,Hiking/Walking,0.327014216230582,8
54922,Cornwall Park,Other,Hiking/Walking,0.33968125920045,10
54923,Cornwall Park,Other,Hiking/Walking,0.101536073676578,10
54924,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0536215469077913,2
54925,Bay to Baker Greenway,Other,Hiking/Walking,0.0100728226901758,8
54926,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.163498001105735,3
54927,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0943254047239825,2
54928,Nbhd Connectors-Street,Other,Hiking/Walking,0.0535188603153196,8
54929,Nbhd Connectors-Park,Other,Hiking/Walking,0.0651428696496196,8
54930,St. Clair Neighborhood Park,Other,Hiking/Walking,0.148046862020465,6
54931,Railroad Greenway & Trail,Other,Hiking/Walking,0.337285590538762,10
54933,Cordata Open Space Trails,Other,Hiking/Walking,0.342122479722489,10
54934,Connelly Creek Nature Area,Other,Hiking/Walking,0.0394313907588401,6
54935,North Samish Crest Open Space Trails,Other,Hiking/Walking,0.033828695904761,4
54936,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0911877216427982,2
54937,Interurban-County,Other,Hiking/Walking,0.440853486623704,10
54938,Unofficial Trails-Park,Native/Dirt,Hiking/Walking,0.136476976691663,10
54939,Whatcom Creek Trail,Other,Hiking/Walking,0.148866044975052,10
54940,Whatcom Falls Park,Other,Hiking/Walking,0.228481135277987,10
54941,Squalicum Creek Park,Other,Hiking/Walking,0.875831290973708,10
54942,Fairhaven Park,Other,Hiking/Walking,0.0145067670778466,6
54943,Lake Padden Park,Native/Dirt,Hiking/Walking,0.539735179821354,3
54944,Sehome Hill Arboretum,Other,Hiking/Walking,0.0256744777624742,6
54945,Maritime Heritage Park,Other,Hiking/Walking,0.089002165779818,10
54946,Whatcom Falls Park,Other,Hiking/Walking,0.176742851779643,10
54947,Roosevelt Park,Other,Hiking/Walking,0.0543197581853749,10
54948,Railroad Greenway & Trail,Other,Hiking/Walking,0.00623812726417075,6
54949,Big Rock Garden,Other,Hiking/Walking,0.00403993409411059,6
54950,Shuksan Meadows Neighborhood Park,Other,Hiking/Walking,0.0377159277400294,8
54951,Klipsun,Other,Hiking/Walking,0.0729871317226165,8
54952,Barkley Greenway & Trail,Other,Hiking/Walking,0.0979222672836102,8
54953,Cornwall Park,Other,Hiking/Walking,0.0215889295891809,10
54954,Galbraith Open Space,Other,Hiking/Walking,0.0227662781938225,5
54955,Chuckanut Bay Open Space (North),Native/Dirt,Hiking/Walking,0.167747683648141,1
54956,Fouts Neighborhood Park,Other,Hiking/Walking,0.0245415964563688,6
54957,Whatcom Creek Trail,Other,Hiking/Walking,0.0884832695622376,10
54958,Woodstock Farm,Other,Hiking/Walking,0.00757941567965233,6
54959,Galbraith Mountain Open Space,Other,Hiking/Walking,0.0322544112295169,5
54960,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.00209199251421335,6
54961,Sehome Hill Arboretum,Other,Hiking/Walking,0.00951228953951453,6
54962,Fairhaven Park,Other,Hiking/Walking,0.0225352163737597,10
54963,Whatcom Falls Park,Other,Hiking/Walking,0.314685257774713,10
54964,Cordata Park,Other,Hiking/Walking,0.220825274048321,8
54965,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0967340223708392,3
54966,Galbraith Open Space,Other,Hiking/Walking,0.00754416865908831,6
54967,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.101775788928092,2
54968,Nbhd Connectors-Street,Other,Hiking/Walking,0.0816547532356132,8
54969,Railroad Greenway & Trail,Other,Hiking/Walking,0.0556434155502675,10
54970,Bay To Baker,Other,Hiking/Walking,0.0357124672350743,10
54971,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0800102196421256,3
54972,Lake Padden Park,Other,Hiking/Walking,0.0079307666246389,6
54973,Right-of-Way Trails,Other,Hiking/Walking,0.0874954516169011,6
54974,Boulevard Park,Other,Hiking/Walking,0.0425742241226905,10
54975,Sehome Hill Arboretum,Other,Hiking/Walking,0.105259302567625,6
54976,Galbraith Open Space,Native/Dirt,Hiking/Walking,0.256525864228715,3
54977,Lake Padden Park,Native/Dirt,Hiking/Walking,0.19582731423442,3
54978,Cornwall Park,Other,Hiking/Walking,0.351423339055725,10
54979,Roosevelt Neighborhood Park,Other,Hiking/Walking,0.0624854572666043,5
54980,Little Squalicum Park,Other,Hiking/Walking,0.0452336311473735,10
54981,Klipsun,Other,Hiking/Walking,0.0514333611410652,6
54982,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.00877649003842877,3
54983,Maritime Heritage Park,Other,Hiking/Walking,0.0504074298311222,6
54984,Whatcom Creek Trail,Other,Hiking/Walking,0.00846115012293547,6
54985,Forest & Cedar Neighborhood Park,Other,Hiking/Walking,0.00984147223633224,5
54986,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.198318693615351,2
54987,Railroad Greenway & Trail,Other,Hiking/Walking,0.113487115440305,10
54988,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.235709380414027,2
54989,Railroad Greenway & Trail,Other,Hiking/Walking,0.0954308077994873,10
54990,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0274378440619339,2
54991,Nbhd Connectors-Private,Other,Hiking/Walking,0.13470589673764,6
54992,St. Clair Neighborhood Park,Other,Hiking/Walking,0.0516510906062537,6
54993,Lake Padden Park,Other,Hiking/Walking,0.0360397512897401,6
54994,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.196309048980766,2
54995,Civic Athletic Complex,Other,Hiking/Walking,0.331572813855695,8
54996,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.0890581035627194,2
54997,Maritime Heritage Park,Other,Hiking/Walking,0.0236812325768717,10
54998,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.135780398027652,2
54999,Arroyo Nature Area,Other,Hiking/Walking,0.397078415408444,10
55000,Arroyo Nature Area,Other,Hiking/Walking,0.053482538474887,10
55001,Post Point Treatment Plant Open Space,Other,Hiking/Walking,0.00951472142388542,6
55002,Railroad Trail,Other,Hiking/Walking,0.0617386846371195,8
55003,Whatcom Falls Park Trails,Other,Hiking/Walking,0.0496703207048098,10
55004,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.0257313723170149,2
55005,Little Squalicum Park,Other,Hiking/Walking,0.200385537235032,8
55006,Fairhaven Park,Other,Hiking/Walking,0.00733767632869609,10
55007,Maritime Heritage Park,Other,Hiking/Walking,0.0251924210156369,6
55008,N Chuckanut Bay Beach,Native/Dirt,Hiking/Walking,0.771301250843561,3
55009,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.015784384770793,3
55010,Big Rock Garden,Other,Hiking/Walking,0.00849192693850082,6
55011,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.00921705272458102,3
55012,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0484735182247388,8
55013,Broadway Park,Other,Hiking/Walking,0.0213097087745016,4
55014,Big Rock Park,Other,Hiking/Walking,0.0707523577390225,6
55015,Laurelwood Trail,Other,Hiking/Walking,0.176228813634863,4
55016,Sunset Pond Park,Other,Hiking/Walking,0.0247830971079545,6
55017,Fairhaven Park,Native/Dirt,Hiking/Walking,0.120346030019841,2
55018,Boulevard Park Trails,Other,Hiking/Walking,0.0452474191687299,10
55019,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.288389730364711,3
55020,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.37267414136788,2
55022,Woodstock Farm,Native/Dirt,Hiking/Walking,0.104466019005458,3
55023,Julianna Park,Other,Hiking/Walking,0.0542912118431325,6
55024,Chuckanut Mountain,Other,Hiking/Walking,0.0766634798236057,3
55025,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.040461142132091,3
55026,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.00884118888983263,6
55027,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0102616961235373,10
55028,Fairhaven Park,Native/Dirt,Hiking/Walking,0.120253552734656,2
55029,Ridgemont Park Trails,Other,Hiking/Walking,0.0249884807720976,5
55030,Waypoint Park Trails,Other,Hiking/Walking,0.018807785679715,6
55031,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.245789697067951,2
55032,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0556027030439941,6
55034,St. Clair Park,Other,Hiking/Walking,0.0208996406992479,6
55035,Civic Athletic Complex,Other,Hiking/Walking,0.344683541974767,6
55036,Railroad Trail,Other,Hiking/Walking,0.230459068211769,6
55037,Big Rock Garden,Other,Hiking/Walking,0.00297148952729461,6
55038,F St - W Holly St to Cornwall Ave,Other,Hiking/Walking,0.07066704491864,10
55039,Right-of-Way Trails,Native/Dirt,Hiking/Walking,0.0234768608241998,4
55040,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.197387428987898,2
55041,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.151072648789528,10
55042,Galbraith (County),Native/Dirt,Hiking/Walking,0.376421790715338,3
55043,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.00145437599848862,2
55044,Lake Padden Park,Native/Dirt,Hiking/Walking,0.11014865968592,3
55045,Boulevard Park,Other,Hiking/Walking,0.124020580137602,3
55046,Whatcom Falls Park,Other,Hiking/Walking,0.244541055256818,10
55047,Pacific View Open Space,Other,Hiking/Walking,0.146678606060004,6
55048,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0889607438850457,3
55049,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0550630581848227,2
55050,Northridge Park,Other,Hiking/Walking,0.146949952981947,8
55051,Big Rock Garden,Other,Hiking/Walking,0.0143700038496756,6
55052,Interurban-County,Other,Hiking/Walking,0.179170359326582,10
55053,Elizabeth Park,Other,Hiking/Walking,0.0704240134173215,6
55054,Connelly Creek Nature Area,Other,Hiking/Walking,0.569362925363629,6
55055,Elizabeth Park,Other,Hiking/Walking,0.0261316266504352,6
55056,Klipsun,Other,Hiking/Walking,0.0663183923247002,10
55057,Pacific View Open Space,Other,Hiking/Walking,0.0685623502974344,6
55058,Elizabeth Park,Other,Hiking/Walking,0.0246482233573575,6
55059,Galbraith (County),Native/Dirt,Hiking/Walking,0.222221222885,3
55060,Northridge Park,Other,Hiking/Walking,0.453499766087619,4
55061,Sehome Hill Arboretum,Other,Hiking/Walking,0.00932540982914866,6
55062,Cornwall Park,Other,Hiking/Walking,0.00316317448077248,10
55063,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0167699908386256,4
55064,Klipsun,Other,Hiking/Walking,0.0120396050633726,6
55065,Maritime Heritage Park,Other,Hiking/Walking,0.0231052035877826,10
55066,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0571281636718345,10
55067,Interurban Greenway & Trail,Native/Dirt,Hiking/Walking,0.0266514337089824,3
55068,Fairhaven Park,Other,Hiking/Walking,0.14350443796587,6
55069,Fairhaven Park,Other,Hiking/Walking,0.0108919678137061,10
55070,Fairhaven Park,Other,Hiking/Walking,0.0109675027220734,6
55071,Fairhaven Park,Native/Dirt,Hiking/Walking,0.185869674316487,8
55072,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,4.2675444001741e-4,2
55073,Pacific View Open Space,Other,Hiking/Walking,0.0443639534423413,6
55074,Lake Padden Park,Other,Hiking/Walking,0.0905797727330069,6
55075,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.284448131358356,8
55076,Post Point Treatment Plant Open Space,Other,Hiking/Walking,0.0086312255113148,6
55077,Broadway Park,Other,Hiking/Walking,0.0440812683327985,6
55078,Shuksan Meadows Neighborhood Park,Other,Hiking/Walking,0.0194991512303272,8
55079,Squalicum Creek Park,Native/Dirt,Hiking/Walking,0.188077761476785,3
55082,Whatcom Creek Trail,Other,Hiking/Walking,0.485725898600068,8
55083,Fairhaven Park,Native/Dirt,Hiking/Walking,0.100247598327512,1
55084,Boulevard Park,Other,Hiking/Walking,0.0552884987435263,3
55085,Civic Athletic Complex,Other,Hiking/Walking,0.0552939016643417,6
55086,Maritime Heritage Park,Other,Hiking/Walking,0.0178795164598151,10
55087,Maritime Heritage Park,Other,Hiking/Walking,0.042701691739407,3
55088,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.319778024666337,2
55089,Chuckanut Bay Open Space (South),Native/Dirt,Hiking/Walking,0.426903399798073,3
55090,Whatcom Falls Park,Other,Hiking/Walking,0.0362853942027709,6
55091,Big Rock Park,Other,Hiking/Walking,0.350359240281069,4
55092,Civic Athletic Complex,Other,Hiking/Walking,0.053798006247535,8
55093,Birchwood Neighborhood Park,Other,Hiking/Walking,0.0266312486708539,6
55094,Elizabeth Park,Other,Hiking/Walking,0.0106262991344418,6
55095,Municipal Trail,Native/Dirt,Hiking/Walking,0.286425613799961,1
55096,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0149955709563969,10
55097,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0387714928806643,3
55098,Bug Lake,Native/Dirt,Hiking/Walking,0.248487687891489,3
55099,Padden Gorge,Other,Hiking/Walking,0.293141505833836,10
55100,Railroad Trail,Other,Hiking/Walking,0.014624662515135,6
55101,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.120228297466443,3
55102,Sehome Hill Arboretum,Other,Hiking/Walking,0.382480335618567,10
55103,Woodstock Farm,Native/Dirt,Hiking/Walking,0.0161859245354327,3
55104,Interurban Greenway & Trail,Other,Hiking/Walking,0.42066750431731,10
55105,Woodstock Farm,Other,Hiking/Walking,0.0696223039706274,6
55106,Cornwall Park,Other,Hiking/Walking,0.0143522175027033,10
55107,Interurban Greenway & Trail,Other,Hiking/Walking,0.0314840502572315,8
55108,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.405618743476051,2
55109,Sidewalks-Street,Other,Hiking/Walking,0.0838647299547763,6
55110,Big Rock Garden,Other,Hiking/Walking,0.0129350092587126,6
55111,Whatcom Falls Park,Other,Hiking/Walking,0.0137934660659193,10
55112,Interurban Greenway & Trail,Other,Hiking/Walking,0.219022774566585,6
55113,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.0719683488703023,2
55114,Fairhaven Park,Other,Hiking/Walking,0.0986456399879823,5
55115,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0276675999036238,10
55116,South Bay Trail,Other,Hiking/Walking,0.10990939899169,14
55117,Northridge Park,Other,Hiking/Walking,0.0348047231342084,10
55118,Right-of-Way Trails,Other,Hiking/Walking,0.173924132855818,6
55119,Maritime Heritage Park,Other,Hiking/Walking,0.0338388857393714,8
55120,Maritime Heritage Park,Other,Hiking/Walking,0.0861192900614264,10
55121,Bayview Cemetery,Native/Dirt,Hiking/Walking,0.0141186823501879,3
55123,Cornwall Memorial Park Trails,Other,Hiking/Walking,0.150681711102023,10
55124,Peters Street Trail,Other,Hiking/Walking,0.095292686777827,6
55125,Whatcom Falls Park,Other,Hiking/Walking,0.0876508493135253,10
55126,Spring Creek Nature Area,Other,Hiking/Walking,0.0984152659341055,8
55127,Interurban Greenway & Trail,Other,Hiking/Walking,0.0480649032468082,6
55128,Nbhd Connectors-Private,Other,Hiking/Walking,0.0266799151727741,6
55129,Rock Hill Neighborhood Park,Other,Hiking/Walking,0.0329394267999626,8
55130,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.82194474127396,2
55131,Boulevard Park,Other,Hiking/Walking,0.00512589036349918,10
55132,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0922285758404388,3
55133,Cornwall Park,Other,Hiking/Walking,0.0251992987618524,3
55134,Whatcom Creek Trail,Other,Hiking/Walking,0.0899195502261022,10
55135,Port Of Bellingham,Other,Hiking/Walking,0.0916679624803314,12
55136,Railroad Greenway & Trail,Other,Hiking/Walking,0.0151072416068368,6
55137,Big Rock Garden,Other,Hiking/Walking,0.0123368625630244,6
55138,Sunset Pond Park,Other,Hiking/Walking,0.0172864507380243,6
55139,Little Squalicum Park,Other,Hiking/Walking,0.223916181824356,8
55140,Birch Street Private Open Space,Native/Dirt,Hiking/Walking,0.451698156945331,3
55142,Whatcom Falls Park,Other,Hiking/Walking,0.00652340182636728,10
55143,Whatcom Falls Park,Other,Hiking/Walking,0.0664600285185173,6
55144,Chuckanut Mountain,Other,Hiking/Walking,0.0742172477927374,3
55145,Elizabeth Park,Other,Hiking/Walking,0.0352846478349718,6
55146,Unofficial Trails-Park,Native/Dirt,Hiking/Walking,0.0458241965864048,3
55147,South Bay,Other,Hiking/Walking,0.0049878969311621,10
55148,Samish Glen Open Space,Other,Hiking/Walking,0.248039565459338,8
55149,Sehome Hill Arboretum,Other,Hiking/Walking,0.142343969849447,10
55150,Railroad Greenway & Trail,Other,Hiking/Walking,0.266207514839808,11
55151,Lake Padden Park,Other,Hiking/Walking,0.530710278313013,10
55152,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0753064513027027,3
55153,Padden Gorge,Other,Hiking/Walking,0.0259925929159833,10
55154,Maritime Heritage Park,Other,Hiking/Walking,0.00280383974871304,10
55155,Lake Padden Park,Other,Hiking/Walking,0.0116950773646373,6
55156,Cornwall Park,Other,Hiking/Walking,0.392707380969778,6
55158,Sunset Pond,Other,Hiking/Walking,0.0763125098842079,6
55159,Lowell Park Open Space,Native/Dirt,Hiking/Walking,0.194132076521638,3
